epoch,mAP_depth,mAP_edge,mAP_fusion,mAP_image,mAP_text,medium,similarity_depth,similarity_edge,similarity_fusion,similarity_image,similarity_text,step,test_any_modality_top1_acc,test_any_modality_top5_acc,test_loss_depth,test_loss_edge,test_loss_fusion,test_loss_image,test_loss_text,test_top1_acc_depth,test_top1_acc_edge,test_top1_acc_fusion,test_top1_acc_image,test_top1_acc_text,test_top5_acc_depth,test_top5_acc_edge,test_top5_acc_fusion,test_top5_acc_image,test_top5_acc_text,test_total_loss_epoch,test_total_loss_step,total_loss_epoch,total_loss_step,train_loss_depth_epoch,train_loss_depth_step,train_loss_edge_epoch,train_loss_edge_step,train_loss_fusion_epoch,train_loss_fusion_step,train_loss_image_epoch,train_loss_image_step,train_loss_text_epoch,train_loss_text_step,train_top1_acc_depth,train_top1_acc_edge,train_top1_acc_fusion,train_top1_acc_image,train_top1_acc_text,val_any_modality_top1_acc,val_any_modality_top5_acc,val_loss_depth,val_loss_edge,val_loss_fusion,val_loss_image,val_loss_text,val_top1_acc_depth,val_top1_acc_edge,val_top1_acc_fusion,val_top1_acc_image,val_top1_acc_text,val_top5_acc_depth,val_top5_acc_edge,val_top5_acc_fusion,val_top5_acc_image,val_top5_acc_text,val_total_loss_epoch,val_total_loss_step
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,72.87996673583984,,8.983930587768555,,8.731112480163574,,37.20098876953125,,9.188651084899902,,8.775283813476562,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,70.40107727050781,,9.610771179199219,,9.135558128356934,,33.47593307495117,,9.664666175842285,,8.514148712158203,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,67.26815795898438,,8.906902313232422,,8.514463424682617,,32.669681549072266,,8.888866424560547,,8.288249015808105,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,58.688480377197266,,8.164499282836914,,7.994288444519043,,26.211040496826172,,8.253962516784668,,8.064690589904785,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,58.949005126953125,,8.495965003967285,,7.956875801086426,,26.006105422973633,,8.566749572753906,,7.923308372497559,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,53.38113021850586,,8.236207962036133,,7.862575531005859,,21.291419982910156,,8.298575401306152,,7.692352294921875,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,52.31800842285156,,7.8233160972595215,,7.604001998901367,,21.264253616333008,,7.964958190917969,,7.661476135253906,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,50.524410247802734,,7.884463310241699,,7.647148132324219,,19.531044006347656,,7.911975383758545,,7.549778938293457,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,48.46653747558594,,8.000460624694824,,7.698274612426758,,17.242515563964844,,8.003786087036133,,7.521500587463379,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,49.746360778808594,,7.778300762176514,,7.501827239990234,,19.201141357421875,,7.787833213806152,,7.477258205413818,,,,,,,,,,,,,,,,,,,,,,,,
